                     Date,               MAC,    temp,      Vout, PGOOD, MARG_UP, MARG_DN,  Load,       I_C,       V_C,    VADJ_A,    VADJ_B,    VADJ_C,    VADJ_D, Total Power
 Thu Apr 24 10:11:44 2014, 00:1e:c0:81:1d:ac,  41.1 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.257 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:11:54 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.257 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:12:04 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.257 V,   1.036 V,   1.027 V,  25.664 W
 Thu Apr 24 10:12:14 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.257 V,   1.037 V,   1.027 V,  25.664 W
 Thu Apr 24 10:12:24 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.260 V,   1.255 V,   1.037 V,   1.028 V,  25.614 W
 Thu Apr 24 10:12:34 2014, 00:1e:c0:81:1d:ac,  41.3 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.253 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:12:44 2014, 00:1e:c0:81:1d:ac,  41.2 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.254 V,   1.037 V,   1.029 V,  25.664 W
 Thu Apr 24 10:12:54 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.664 W
 Thu Apr 24 10:13:04 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.646 W
 Thu Apr 24 10:13:14 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.627 W
 Thu Apr 24 10:13:24 2014, 00:1e:c0:81:1d:ac,  40.9 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.646 W
 Thu Apr 24 10:13:34 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.172 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.701 W
 Thu Apr 24 10:13:44 2014, 00:1e:c0:81:1d:ac,  41.2 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.028 V,  25.627 W
 Thu Apr 24 10:13:54 2014, 00:1e:c0:81:1d:ac,  41.6 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.026 V,  25.664 W
 Thu Apr 24 10:14:04 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.261 V,   1.256 V,   1.037 V,   1.027 V,  25.664 W
 Thu Apr 24 10:14:14 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.026 V,  25.646 W
 Thu Apr 24 10:14:24 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.261 V,   1.256 V,   1.036 V,   1.026 V,  25.596 W
 Thu Apr 24 10:14:34 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.256 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:14:44 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.029 V,  25.646 W
 Thu Apr 24 10:14:54 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:15:04 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:15:14 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.257 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:15:24 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.811 V,   1.258 V,   1.256 V,   1.038 V,   1.028 V,  25.577 W
 Thu Apr 24 10:15:34 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.258 V,   1.256 V,   1.038 V,   1.028 V,  25.646 W
 Thu Apr 24 10:15:44 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:15:54 2014, 00:1e:c0:81:1d:ac,  41.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.034 V,   1.028 V,  25.646 W
 Thu Apr 24 10:16:04 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:16:14 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.811 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.577 W
 Thu Apr 24 10:16:24 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.257 V,   1.037 V,   1.029 V,  25.664 W
 Thu Apr 24 10:16:34 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.257 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:16:44 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:16:54 2014, 00:1e:c0:81:1d:ac,  42.6 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:17:04 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.029 V,  25.664 W
 Thu Apr 24 10:17:14 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.664 W
 Thu Apr 24 10:17:24 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:17:34 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.254 V,   1.038 V,   1.028 V,  25.646 W
 Thu Apr 24 10:17:44 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.646 W
 Thu Apr 24 10:17:54 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.259 V,   1.255 V,   1.037 V,   1.029 V,  25.633 W
 Thu Apr 24 10:18:04 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.027 V,  25.683 W
 Thu Apr 24 10:18:14 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.261 V,   1.256 V,   1.037 V,   1.026 V,  25.664 W
 Thu Apr 24 10:18:24 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.261 V,   1.257 V,   1.036 V,   1.026 V,  25.683 W
 Thu Apr 24 10:18:34 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:18:44 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.258 V,   1.256 V,   1.038 V,   1.028 V,  25.683 W
 Thu Apr 24 10:18:54 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.028 V,  25.646 W
 Thu Apr 24 10:19:04 2014, 00:1e:c0:81:1d:ac,  41.8 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.261 V,   1.255 V,   1.036 V,   1.028 V,  25.683 W
 Thu Apr 24 10:19:14 2014, 00:1e:c0:81:1d:ac,  41.2 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:19:24 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.256 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:19:34 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.255 V,   1.038 V,   1.028 V,  25.664 W
 Thu Apr 24 10:19:44 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:19:54 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.035 V,   1.028 V,  25.683 W
 Thu Apr 24 10:20:04 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.035 V,   1.028 V,  25.646 W
 Thu Apr 24 10:20:14 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:20:24 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.257 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:20:34 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.260 V,   1.256 V,   1.037 V,   1.028 V,  25.596 W
 Thu Apr 24 10:20:44 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.683 W
 Thu Apr 24 10:20:54 2014, 00:1e:c0:81:1d:ac,  41.1 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.029 V,  25.627 W
 Thu Apr 24 10:21:04 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.627 W
 Thu Apr 24 10:21:14 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.614 W
 Thu Apr 24 10:21:24 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.027 V,  25.664 W
 Thu Apr 24 10:21:34 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.259 V,   1.256 V,   1.038 V,   1.028 V,  25.596 W
 Thu Apr 24 10:21:44 2014, 00:1e:c0:81:1d:ac,  41.6 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.627 W
 Thu Apr 24 10:21:54 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.811 V,   1.260 V,   1.256 V,   1.037 V,   1.027 V,  25.577 W
 Thu Apr 24 10:22:04 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.027 V,  25.627 W
 Thu Apr 24 10:22:14 2014, 00:1e:c0:81:1d:ac,  41.3 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.029 V,  25.683 W
 Thu Apr 24 10:22:24 2014, 00:1e:c0:81:1d:ac,  41.2 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.259 V,   1.256 V,   1.038 V,   1.029 V,  25.596 W
 Thu Apr 24 10:22:34 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.260 V,   1.255 V,   1.036 V,   1.028 V,  25.627 W
 Thu Apr 24 10:22:44 2014, 00:1e:c0:81:1d:ac,  41.2 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:22:54 2014, 00:1e:c0:81:1d:ac,  41.3 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.258 V,   1.255 V,   1.038 V,   1.028 V,  25.646 W
 Thu Apr 24 10:23:04 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.646 W
 Thu Apr 24 10:23:14 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.034 V,   1.028 V,  25.646 W
 Thu Apr 24 10:23:24 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.035 V,   1.028 V,  25.664 W
 Thu Apr 24 10:23:34 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:23:44 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.683 W
 Thu Apr 24 10:23:54 2014, 00:1e:c0:81:1d:ac,  42.6 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:24:04 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.260 V,   1.255 V,   1.036 V,   1.028 V,  25.596 W
 Thu Apr 24 10:24:14 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.255 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:24:24 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.627 W
 Thu Apr 24 10:24:34 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.257 V,   1.037 V,   1.029 V,  25.664 W
 Thu Apr 24 10:24:44 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.646 W
 Thu Apr 24 10:24:54 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.029 V,  25.664 W
 Thu Apr 24 10:25:04 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.029 V,  25.664 W
 Thu Apr 24 10:25:14 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.683 W
 Thu Apr 24 10:25:24 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:25:34 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.257 V,   1.036 V,   1.027 V,  25.627 W
 Thu Apr 24 10:25:44 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.254 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:25:54 2014, 00:1e:c0:81:1d:ac,  40.8 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.614 W
 Thu Apr 24 10:26:04 2014, 00:1e:c0:81:1d:ac,  40.8 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.683 W
 Thu Apr 24 10:26:14 2014, 00:1e:c0:81:1d:ac,  41.1 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.683 W
 Thu Apr 24 10:26:24 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.027 V,  25.664 W
 Thu Apr 24 10:26:34 2014, 00:1e:c0:81:1d:ac,  41.0 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.026 V,  25.627 W
 Thu Apr 24 10:26:44 2014, 00:1e:c0:81:1d:ac,  40.3 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.614 W
 Thu Apr 24 10:26:54 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.028 V,  25.646 W
 Thu Apr 24 10:27:04 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.596 W
 Thu Apr 24 10:27:14 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:27:24 2014, 00:1e:c0:81:1d:ac,  41.1 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.255 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:27:34 2014, 00:1e:c0:81:1d:ac,  41.1 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.596 W
 Thu Apr 24 10:27:44 2014, 00:1e:c0:81:1d:ac,  40.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.258 V,   1.256 V,   1.037 V,   1.029 V,  25.596 W
 Thu Apr 24 10:27:54 2014, 00:1e:c0:81:1d:ac,  41.0 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.258 V,   1.255 V,   1.038 V,   1.028 V,  25.646 W
 Thu Apr 24 10:28:04 2014, 00:1e:c0:81:1d:ac,  41.1 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.255 V,   1.038 V,   1.028 V,  25.664 W
 Thu Apr 24 10:28:14 2014, 00:1e:c0:81:1d:ac,  40.5 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:28:24 2014, 00:1e:c0:81:1d:ac,  41.3 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.255 V,   1.035 V,   1.028 V,  25.646 W
 Thu Apr 24 10:28:34 2014, 00:1e:c0:81:1d:ac,  41.6 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.614 W
 Thu Apr 24 10:28:44 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:28:54 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.627 W
 Thu Apr 24 10:29:04 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.683 W
 Thu Apr 24 10:29:14 2014, 00:1e:c0:81:1d:ac,  40.7 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.258 V,   1.255 V,   1.036 V,   1.029 V,  25.633 W
 Thu Apr 24 10:29:24 2014, 00:1e:c0:81:1d:ac,  40.7 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.258 V,   1.255 V,   1.036 V,   1.029 V,  25.646 W
 Thu Apr 24 10:29:34 2014, 00:1e:c0:81:1d:ac,  41.0 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.029 V,  25.627 W
 Thu Apr 24 10:29:44 2014, 00:1e:c0:81:1d:ac,  41.8 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.259 V,   1.256 V,   1.036 V,   1.029 V,  25.633 W
 Thu Apr 24 10:29:54 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:30:04 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.259 V,   1.257 V,   1.036 V,   1.028 V,  25.596 W
 Thu Apr 24 10:30:14 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.027 V,  25.646 W
 Thu Apr 24 10:30:24 2014, 00:1e:c0:81:1d:ac,  42.6 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:30:34 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.683 W
 Thu Apr 24 10:30:44 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.515 V,     1,       0,       0,     2,   2.173 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.719 W
 Thu Apr 24 10:30:54 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.261 V,   1.257 V,   1.036 V,   1.026 V,  25.633 W
 Thu Apr 24 10:31:04 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.027 V,  25.683 W
 Thu Apr 24 10:31:14 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.027 V,  25.683 W
 Thu Apr 24 10:31:24 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.683 W
 Thu Apr 24 10:31:34 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.261 V,   1.256 V,   1.036 V,   1.027 V,  25.664 W
 Thu Apr 24 10:31:44 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.261 V,   1.256 V,   1.036 V,   1.026 V,  25.664 W
 Thu Apr 24 10:31:54 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.261 V,   1.256 V,   1.036 V,   1.026 V,  25.683 W
 Thu Apr 24 10:32:04 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     2,   2.172 A,  11.834 V,   1.261 V,   1.256 V,   1.037 V,   1.027 V,  25.701 W
 Thu Apr 24 10:32:14 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     2,   2.172 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.701 W
 Thu Apr 24 10:32:24 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     2,   2.173 A,  11.811 V,   1.259 V,   1.256 V,   1.037 V,   1.026 V,  25.669 W
