                     Date,               MAC,    temp,      Vout, PGOOD, MARG_UP, MARG_DN,  Load,       I_C,       V_C,    VADJ_A,    VADJ_B,    VADJ_C,    VADJ_D, Total Power
 Wed Apr 23 15:10:00 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 15:10:10 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 15:10:20 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.862 W
 Wed Apr 23 15:10:30 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 15:10:40 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.802 W
 Wed Apr 23 15:10:50 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:11:00 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.881 W
 Wed Apr 23 15:11:10 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  21.881 W
 Wed Apr 23 15:11:20 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:11:30 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:11:40 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.857 W
 Wed Apr 23 15:11:50 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.900 W
 Wed Apr 23 15:12:00 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.949 V,   1.251 V,   1.248 V,   1.031 V,   1.024 V,  21.993 W
 Wed Apr 23 15:12:10 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.802 W
 Wed Apr 23 15:12:20 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.022 V,  21.881 W
 Wed Apr 23 15:12:30 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:12:40 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.937 W
 Wed Apr 23 15:12:50 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.820 W
 Wed Apr 23 15:13:00 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.900 W
 Wed Apr 23 15:13:10 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:13:20 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.251 V,   1.248 V,   1.029 V,   1.024 V,  21.764 W
 Wed Apr 23 15:13:30 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.248 V,   1.031 V,   1.024 V,  21.746 W
 Wed Apr 23 15:13:40 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.825 W
 Wed Apr 23 15:13:50 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 15:14:00 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.819 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.690 W
 Wed Apr 23 15:14:10 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 15:14:20 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.746 W
 Wed Apr 23 15:14:30 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:14:40 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 15:14:50 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.956 W
 Wed Apr 23 15:15:00 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.788 W
 Wed Apr 23 15:15:10 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.974 W
 Wed Apr 23 15:15:20 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.251 V,   1.248 V,   1.029 V,   1.023 V,  21.802 W
 Wed Apr 23 15:15:30 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:15:40 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 15:15:50 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.024 V,  21.764 W
 Wed Apr 23 15:16:00 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.783 W
 Wed Apr 23 15:16:10 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:16:20 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:16:30 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.764 W
 Wed Apr 23 15:16:40 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:16:50 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.022 V,  21.862 W
 Wed Apr 23 15:17:00 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.251 V,   1.247 V,   1.030 V,   1.024 V,  21.881 W
 Wed Apr 23 15:17:10 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:17:20 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.769 W
 Wed Apr 23 15:17:30 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.937 W
 Wed Apr 23 15:17:40 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:17:50 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.022 V,  21.993 W
 Wed Apr 23 15:18:00 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.251 V,   1.248 V,   1.029 V,   1.024 V,  21.844 W
 Wed Apr 23 15:18:10 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:18:20 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 15:18:30 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.839 W
 Wed Apr 23 15:18:40 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.820 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.708 W
 Wed Apr 23 15:18:50 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.024 V,  21.900 W
 Wed Apr 23 15:19:00 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.802 W
 Wed Apr 23 15:19:10 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.949 V,   1.251 V,   1.248 V,   1.029 V,   1.023 V,  21.993 W
 Wed Apr 23 15:19:20 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.024 V,  21.788 W
 Wed Apr 23 15:19:30 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.820 W
 Wed Apr 23 15:19:40 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.937 W
 Wed Apr 23 15:19:50 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.862 W
 Wed Apr 23 15:20:00 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 15:20:10 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:20:20 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 15:20:30 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  21.918 W
 Wed Apr 23 15:20:40 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  22.044 W
 Wed Apr 23 15:20:50 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.876 W
 Wed Apr 23 15:21:00 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 15:21:10 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 15:21:20 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.951 W
 Wed Apr 23 15:21:30 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 15:21:40 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.844 W
 Wed Apr 23 15:21:50 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.937 W
 Wed Apr 23 15:22:00 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.251 V,   1.248 V,   1.029 V,   1.023 V,  21.918 W
 Wed Apr 23 15:22:10 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.900 W
 Wed Apr 23 15:22:20 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.806 W
 Wed Apr 23 15:22:30 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:22:40 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:22:50 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 15:23:00 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.746 W
 Wed Apr 23 15:23:10 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.820 W
 Wed Apr 23 15:23:20 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.022 V,  21.788 W
 Wed Apr 23 15:23:30 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.024 V,  21.900 W
 Wed Apr 23 15:23:40 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.857 W
 Wed Apr 23 15:23:50 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 15:24:00 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:24:10 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.806 W
 Wed Apr 23 15:24:20 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.839 W
 Wed Apr 23 15:24:30 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 15:24:40 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.251 V,   1.248 V,   1.031 V,   1.023 V,  21.900 W
 Wed Apr 23 15:24:50 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:25:00 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.024 V,  21.825 W
 Wed Apr 23 15:25:10 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:25:20 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.825 W
 Wed Apr 23 15:25:30 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.857 W
 Wed Apr 23 15:25:40 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.825 W
 Wed Apr 23 15:25:50 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 15:26:00 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.024 V,  21.844 W
 Wed Apr 23 15:26:10 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:26:20 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.806 W
 Wed Apr 23 15:26:30 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:26:40 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.746 W
 Wed Apr 23 15:26:50 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.769 W
 Wed Apr 23 15:27:00 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.788 W
 Wed Apr 23 15:27:10 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 15:27:20 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.746 W
 Wed Apr 23 15:27:30 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.949 V,   1.251 V,   1.248 V,   1.031 V,   1.023 V,  21.993 W
 Wed Apr 23 15:27:40 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.802 W
 Wed Apr 23 15:27:50 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:28:00 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.764 W
 Wed Apr 23 15:28:10 2014, 00:1e:c0:81:1d:ac,  45.2 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.024 V,  21.825 W
 Wed Apr 23 15:28:20 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.857 W
 Wed Apr 23 15:28:30 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:28:40 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:28:50 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  22.124 W
 Wed Apr 23 15:29:00 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.839 W
 Wed Apr 23 15:29:10 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:29:20 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.862 W
 Wed Apr 23 15:29:30 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 15:29:40 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.862 W
 Wed Apr 23 15:29:50 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.802 W
 Wed Apr 23 15:30:00 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:30:10 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:30:20 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.844 W
 Wed Apr 23 15:30:30 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 15:30:40 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.788 W
